2010,9,2,1
2020,9,2,1
2040,9,2,1
2050,9,2,1
2060,9,2,1
2070,9,2,1
2080,9,2,1
2090,9,2,1
2099,9,2,1
2100,9,2,1
2109,9,2,1
2120,9,2,1
2128,9,2,1
2129,9,2,1
2130,9,2,1
2140,9,2,1
2150,9,2,1
2160,9,2,1
2169,9,2,1
2200,9,2,1
2230,9,2,1
2240,9,2,1
2250,9,2,1
2300,9,2,1
2310,9,2,1
2320,9,2,1
2330,9,2,1
2340,9,2,1
2360,9,2,1
2400,9,2,1
2410,9,2,1
2419,9,2,1
2420,9,2,1
2430,9,2,1
2440,9,2,1
2450,9,2,1
2459,9,2,1
2460,9,2,1
2470,9,2,1
2479,9,2,1
2480,9,2,1
2490,9,2,1
2500,9,2,1
2510,9,2,1
2519,9,2,1
2520,9,2,1
2525,9,2,1
2530,9,2,1
2540,9,2,1
2600,9,2,1
2630,9,2,1
2640,9,2,1
2650,9,2,1
2660,9,2,1
2670,9,2,1
2680,9,2,1
2700,9,2,1
2710,9,2,1
2719,9,2,1
2720,9,2,1
2729,9,2,1
2730,9,2,1
2739,9,2,1
2750,9,2,1
2760,9,2,1
2770,9,2,1
2780,9,2,1
2790,9,2,1
2800,9,2,1
2810,9,2,1
2830,9,2,1
2840,9,2,1
2850,9,2,1
2860,9,2,1
2870,9,2,1
2900,9,2,1
2910,9,2,1
2920,9,2,1
2930,9,2,1
2940,9,2,1
2950,9,2,1
2960,9,2,1
2970,9,2,1
2980,9,2,1
2990,9,2,1
3000,9,14,1
3010,9,14,1
3020,9,14,1
3023,9,14,1
3100,9,14,1
3103,9,14,1
3104,9,14,1
3200,9,14,1
3230,9,14,1
3240,9,14,1
3300,9,14,1
3303,9,14,1
3310,9,14,1
3320,9,14,1
3330,9,14,1
3340,9,14,1
3400,9,14,1
3410,9,14,1
3420,9,14,1
3430,9,14,1
3440,9,14,1
3500,9,14,1
3510,9,14,1
3520,9,14,1
3530,9,14,1
3540,9,14,1
3550,9,14,1
3560,9,14,1
3570,9,14,1
3580,9,14,1
3590,9,14,1
3600,9,14,1
3610,9,14,1
3620,9,14,1
3630,9,14,1
3640,9,14,1
3650,9,14,1
3660,9,14,1
3700,9,14,1
3710,9,14,1
3720,9,14,1
3730,9,14,1
3740,9,14,1
3800,9,14,1
3810,9,14,1
3820,9,14,1
3840,9,14,1
3900,9,14,1
3910,9,14,1
3920,9,14,1
3930,9,14,1
3940,9,14,1
4000,9,3,1
4010,9,3,1
4020,9,3,1
4030,9,3,1
4040,9,3,1
4100,9,3,1
4120,9,3,1
4200,9,3,1
4210,9,3,1
4230,9,3,1
4239,9,3,1
4240,9,3,1
4250,9,3,1
4260,9,3,1
4270,9,3,1
4300,9,3,1
4310,9,3,1
4318,9,3,1
4320,9,3,1
4326,9,3,1
4330,9,3,1
4340,9,3,1
4350,9,3,1
4359,9,3,1
4360,9,3,1
4368,9,3,1
4369,9,3,1
4370,9,3,1
4380,9,3,1
4390,9,3,1
4400,9,3,1
4410,9,3,1
4420,9,3,1
4440,9,3,1
4450,9,3,1
4460,9,3,1
4470,9,3,1
4480,9,3,1
4489,9,3,1
4490,9,3,1
4500,9,3,1
4510,9,3,1
4519,9,3,1
4530,9,3,1
4600,9,3,1
4610,9,3,1
4620,9,3,1
4630,9,3,1
4640,9,3,1
4650,9,3,1
4660,9,3,1
4700,9,3,1
4710,9,3,1
4718,9,3,1
4719,9,3,1
4730,9,3,1
4738,9,3,1
4739,9,3,1
4800,9,3,1
4810,9,3,1
4815,9,3,1
4830,9,3,1
4840,9,3,1
4849,9,3,1
4870,9,3,1
4890,9,3,1
4899,9,3,1
4908,9,3,1
4909,9,3,1
4910,9,3,1
4918,9,3,1
4919,9,3,1
4920,9,3,1
4929,9,3,1
4930,9,3,1
4938,9,3,1
4939,9,3,1
4940,9,3,1
4950,9,3,1
4960,9,3,1
4970,9,3,1
4980,9,3,1
5000,9,4,1
5010,9,4,1
5020,9,4,1
5030,9,4,1
5039,9,4,1
5050,9,4,1
5060,9,4,1
5100,9,4,1
5110,9,4,1
5118,9,4,1
5119,9,4,1
5120,9,4,1
5129,9,4,1
5200,9,4,1
5214,9,4,1
5219,9,4,1
5220,9,4,1
5230,9,4,1
5240,9,4,1
5260,9,4,1
5268,9,4,1
5269,9,4,1
5270,9,4,1
5280,9,4,1
5310,9,4,1
5320,9,4,1
5330,9,4,1
5348,9,4,1
5360,9,4,1
5370,9,4,1
5379,9,4,1
5400,9,4,1
5410,9,4,1
5500,9,4,1
5520,9,4,1
5530,9,4,1
5600,9,4,1
5610,9,4,1
5700,9,4,1
5710,9,4,1
5730,9,4,1
5750,9,4,1
5760,9,4,1
5780,9,4,1
6000,9,15,1
6010,9,15,1
6020,9,15,1
6030,9,15,1
6040,9,15,1
6050,9,15,1
6060,9,15,1
6070,9,15,1
6080,9,15,1
6090,9,15,1
6100,9,15,1
6140,9,15,1
6170,9,15,1
6200,9,15,1
6220,9,15,1
6240,9,15,1
6250,9,15,1
6270,9,15,1
6280,9,15,1
6300,9,15,1
6350,9,15,1
6400,9,15,1
6430,9,15,1
6450,9,15,1
6470,9,15,1
6500,9,15,1
6600,9,15,1
6700,9,15,1
6720,9,15,1
6760,9,15,1
6780,9,15,1
6800,9,15,1
6820,9,15,1
6840,9,15,1
6850,9,15,1
6860,9,15,1
6870,9,15,1
6880,9,15,1
6890,9,15,1
6900,9,15,1
6920,9,15,1
7000,9,5,1
7010,9,5,1
7020,9,5,1
7040,9,5,1
7050,9,5,1
7058,9,5,1
7060,9,5,1
7069,9,5,1
7070,9,5,1
7080,9,5,1
7089,9,5,1
7090,9,5,1
7100,9,5,1
7109,9,5,1
7110,9,5,1
7119,9,5,1
7130,9,5,1
7140,9,5,1
7144,9,5,1
7149,9,5,1
7150,9,5,1
7160,9,5,1
7164,9,5,1
7170,9,5,1
7180,9,5,1
7183,9,5,1
7187,9,5,1
7188,9,5,1
7189,9,5,1
7190,9,5,1
7199,9,5,1
7200,9,5,1
7207,9,5,1
7209,9,5,1
7210,9,5,1
7214,9,5,1
7220,9,5,1
7224,9,5,1
7230,9,5,1
7239,9,5,1
7240,9,5,1
7250,9,5,1
7259,9,5,1
7268,9,5,1
7270,9,5,1
7279,9,5,1
7280,9,5,1
7290,9,5,1
7300,9,5,1
7310,9,5,1
7320,9,5,1
7330,9,5,1
7340,9,5,1
7350,9,5,1
7359,9,5,1
7360,9,5,1
7363,9,5,1
7369,9,5,1
7370,9,5,1
7380,9,5,1
7400,9,5,1
7410,9,5,1
7420,9,5,1
7430,9,5,1
7440,9,5,1
7450,9,5,1
7455,9,5,1
7456,9,5,1
7458,9,5,1
7460,9,5,1
7469,9,5,1
7470,9,5,1
7480,9,5,1
7500,9,5,1
7509,9,5,1
7510,9,5,1
7520,9,5,1
7530,9,5,1
7540,9,5,1
7550,9,5,1
7560,9,5,1
7570,9,5,1
7580,9,5,1
7600,9,5,1
7620,9,5,1
7630,9,5,1
7640,9,5,1
7650,9,5,1
7670,9,5,1
7680,9,5,1
7700,9,5,1
7707,9,5,1
7708,9,5,1
7709,9,5,1
7720,9,5,1
7730,9,5,1
7739,9,5,1
7740,9,5,1
7750,9,5,1
7754,9,5,1
7755,9,5,1
7760,9,5,1
7770,9,5,1
7780,9,5,1
7790,9,5,1
7800,9,5,1
7810,9,5,1
7820,9,5,1
7830,9,5,1
7838,9,5,1
7839,9,5,1
7840,9,5,1
7850,9,5,1
7858,9,5,1
7859,9,5,1
7860,9,5,1
7869,9,5,1
7870,9,5,1
7880,9,5,1
7889,9,5,1
7890,9,5,1
7899,9,5,1
7900,9,5,1
7910,9,5,1
7918,9,5,1
7919,9,5,1
7920,9,5,1
7930,9,5,1
7939,9,5,1
7940,9,5,1
7950,9,5,1
7960,9,5,1
7969,9,5,1
7970,9,5,1
7979,9,5,1
7980,9,5,1
7990,9,5,1
8000,9,6,1
8010,9,6,1
8020,9,6,1
8030,9,6,1
8040,9,6,1
8100,9,6,1
8200,9,6,1
8210,9,6,1
8220,9,6,1
8230,9,6,1
8240,9,6,1
8300,9,6,1
8310,9,6,1
8320,9,6,1
8400,9,6,1
8420,9,6,1
8500,9,6,1
8510,9,6,1
8600,9,6,1
8610,9,6,1
8620,9,6,1
8650,9,6,1
8700,9,6,1
8710,9,6,1
8720,9,6,1
8730,9,6,1
8760,9,6,1
8770,9,6,1
8800,9,6,1
8810,9,6,1
8830,9,6,1
8840,9,6,1
8900,9,6,1
8910,9,6,1
8920,9,6,1
8930,9,6,1
9000,9,7,1
9010,9,7,1
9020,9,7,1
9030,9,7,1
9040,9,7,1
9060,9,7,1
9070,9,7,1
9080,9,7,1
9089,9,7,1
9090,9,7,1
9099,9,7,1
9100,9,7,1
9110,9,7,1
9120,9,7,1
9130,9,7,1
9140,9,7,1
9180,9,7,1
9200,9,7,1
9208,9,7,1
9209,9,7,1
9210,9,7,1
9220,9,7,1
9230,9,7,1
9233,9,7,1
9239,9,7,1
9240,9,7,1
9250,9,7,1
9260,9,7,1
9270,9,7,1
9280,9,7,1
9290,9,7,1
9300,9,7,1
9310,9,7,1
9319,9,7,1
9320,9,7,1
9350,9,7,1
9359,9,7,1
9360,9,7,1
9369,9,7,1
9400,9,7,1
9410,9,7,1
9420,9,7,1
9429,9,7,1
9430,9,7,1
9438,9,7,1
9440,9,7,1
9450,9,7,1
9460,9,7,1
9470,9,7,1
9479,9,7,1
9480,9,7,1
9500,9,7,1
9510,9,7,1
9520,9,7,1
9530,9,7,1
9550,9,7,1
9560,9,7,1
9570,9,7,1
9577,9,7,1
9578,9,7,1
9579,9,7,1
9600,9,7,1
9608,9,7,1
9609,9,7,1
9620,9,7,1
9630,9,7,1
9637,9,7,1
9638,9,7,1
9640,9,7,1
9648,9,7,1
9660,9,7,1
9670,9,7,1
9680,9,7,1
9689,9,7,1
9690,9,7,1
9696,9,7,1
9698,9,7,1
9700,9,7,1
9704,9,7,1
9705,9,7,1
9706,9,7,1
9708,9,7,1
9709,9,7,1
9710,9,7,1
9719,9,7,1
9720,9,7,1
9730,9,7,1
9740,9,7,1
9750,9,7,1
9760,9,7,1
9767,9,7,1
9769,9,7,1
9770,9,7,1
9780,9,7,1
9790,9,7,1
9800,9,7,1
9809,9,7,1
9810,9,7,1
9819,9,7,1
9820,9,7,1
9828,9,7,1
9829,9,7,1
9830,9,7,1
9836,9,7,1
9837,9,7,1
9838,9,7,1
9839,9,7,1
9840,9,7,1
9849,9,7,1
9850,9,7,1
9856,9,7,1
9857,9,7,1
9858,9,7,1
9859,9,7,1
9860,9,7,1
9864,9,7,1
9868,9,7,1
9870,9,7,1
9880,9,7,1
9889,9,7,1
9890,9,7,1
9897,9,7,1
9899,9,7,1
9900,9,7,1
9910,9,7,1
9920,9,7,1
9930,9,7,1
9940,9,7,1
9960,9,7,1
9969,9,7,1
9970,9,7,1
9979,9,7,1
10000,9,8,1
10010,9,8,1
10020,9,8,1
10100,9,8,1
10130,9,8,1
10200,9,8,1
10300,9,8,1
10309,9,8,1
10320,9,8,1
10330,9,8,1
10340,9,8,1
10350,9,8,1
10360,9,8,1
10368,9,8,1
10369,9,8,1
10370,9,8,1
10378,9,8,1
10379,9,8,1
10380,9,8,1
10400,9,8,1
10500,9,8,1
10580,9,8,1
10600,9,8,1
10610,9,8,1
10620,9,8,1
10630,9,8,1
10640,9,8,1
10660,9,8,1
10700,9,8,1
10710,9,8,1
10800,9,8,1
10810,9,8,1
10820,9,8,1
10830,9,8,1
10840,9,8,1
10900,9,8,1
10910,9,8,1
10920,9,8,1
10926,9,8,1
11000,9,16,1
11040,9,16,1
11100,9,16,1
11109,9,16,1
11200,9,16,1
11210,9,16,1
11220,9,16,1
11230,9,16,1
11239,9,16,1
11240,9,16,1
11250,9,16,1
11260,9,16,1
11270,9,16,1
11280,9,16,1
11289,9,16,1
11290,9,16,1
11300,9,16,1
11310,9,16,1
11320,9,16,1
11330,9,16,1
11340,9,16,1
11350,9,16,1
11360,9,16,1
11370,9,16,1
11400,9,16,1
11410,9,16,1
11420,9,16,1
11430,9,16,1
11440,9,16,1
11450,9,16,1
11460,9,16,1
11470,9,16,1
11479,9,16,1
11480,9,16,1
11489,9,16,1
11490,9,16,1
11500,9,16,1
11510,9,16,1
11520,9,16,1
11529,9,16,1
11530,9,16,1
11540,9,16,1
11550,9,16,1
11560,9,16,1
11580,9,16,1
11590,9,16,1
11600,9,16,1
11610,9,16,1
11619,9,16,1
11649,9,16,1
11650,9,16,1
11700,9,16,1
11800,9,16,1
11810,9,16,1
11820,9,16,1
11830,9,16,1
11840,9,16,1
11850,9,16,1
11860,9,16,1
11870,9,16,1
11910,9,16,1
11920,9,16,1
11930,9,16,1
11950,9,16,1
12000,9,9,1
12070,9,9,1
12080,9,9,1
12100,9,9,1
12110,9,9,1
12200,9,9,1
12250,9,9,1
12300,9,9,1
12400,9,9,1
12410,9,9,1
12500,9,9,1
12600,9,9,1
12700,9,9,1
12800,9,9,1
12910,9,9,1
12920,9,9,1
12930,9,9,1
12940,9,9,1
12950,9,9,1
13000,9,11,1
13010,9,11,1
13020,9,11,1
13030,9,11,1
13040,9,11,1
13050,9,11,1
13060,9,11,1
13063,9,11,1
13070,9,11,1
13080,9,11,1
13090,9,11,1
13093,9,11,1
13094,9,11,1
13099,9,11,1
13100,9,11,1
13110,9,11,1
13119,9,11,1
13120,9,11,1
13123,9,11,1
13129,9,11,1
13150,9,11,1
13180,9,11,1
13200,9,11,1
13210,9,11,1
13219,9,11,1
13220,9,11,1
13230,9,11,1
13250,9,11,1
13270,9,11,1
13273,9,11,1
13278,9,11,1
13280,9,11,1
13300,9,11,1
13310,9,11,1
13315,9,11,1
13317,9,11,1
13318,9,11,1
13319,9,11,1
13360,9,11,1
13363,9,11,1
13400,9,11,1
13410,9,11,1
13419,9,11,1
13420,9,11,1
13430,9,11,1
13440,9,11,1
13450,9,11,1
13460,9,11,1
13508,9,11,1
13509,9,11,1
13510,9,11,1
13520,9,11,1
13529,9,11,1
13530,9,11,1
13540,9,11,1
13545,9,11,1
13546,9,11,1
13549,9,11,1
13550,9,11,1
13559,9,11,1
13600,9,11,1
13610,9,11,1
13625,9,11,1
13630,9,11,1
13640,9,11,1
13700,9,11,1
14000,9,12,1
14010,9,12,1
14020,9,12,1
14030,9,12,1
14038,9,12,1
14039,9,12,1
14040,9,12,1
14049,9,12,1
14050,9,12,1
14060,9,12,1
14070,9,12,1
14080,9,12,1
14090,9,12,1
14098,9,12,1
14100,9,12,1
14108,9,12,1
14110,9,12,1
14120,9,12,1
14129,9,12,1
14130,9,12,1
14140,9,12,1
14150,9,12,1
14160,9,12,1
14200,9,12,1
14208,9,12,1
14209,9,12,1
14210,9,12,1
14219,9,12,1
14220,9,12,1
14230,9,12,1
14239,9,12,1
14240,9,12,1
14248,9,12,1
14250,9,12,1
14260,9,12,1
14266,9,12,1
14267,9,12,1
14268,9,12,1
14269,9,12,1
14270,9,12,1
14273,9,12,1
14275,9,12,1
14276,9,12,1
14300,9,12,1
14307,9,12,1
14308,9,12,1
14310,9,12,1
14320,9,12,1
14325,9,12,1
14326,9,12,1
14328,9,12,1
14330,9,12,1
14334,9,12,1
14335,9,12,1
14336,9,12,1
14337,9,12,1
14338,9,12,1
14340,9,12,1
14350,9,12,1
14356,9,12,1
14357,9,12,1
14358,9,12,1
14360,9,12,1
14370,9,12,1
14376,9,12,1
14377,9,12,1
14378,9,12,1
14380,9,12,1
14386,9,12,1
14387,9,12,1
14388,9,12,1
14389,9,12,1
14390,9,12,1
14399,9,12,1
14400,9,12,1
14406,9,12,1
14408,9,12,1
14409,9,12,1
14410,9,12,1
14420,9,12,1
14426,9,12,1
14427,9,12,1
14428,9,12,1
14429,9,12,1
14430,9,12,1
14438,9,12,1
14439,9,12,1
14440,9,12,1
14449,9,12,1
14456,9,12,1
14460,9,12,1
14470,9,12,1
14476,9,12,1
14479,9,12,1
14480,9,12,1
14490,9,12,1
14500,9,12,1
14520,9,12,1
14529,9,12,1
14550,9,12,1
14600,9,12,1
14608,9,12,1
14609,9,12,1
14610,9,12,1
14620,9,12,1
14629,9,12,1
14630,9,12,1
14639,9,12,1
14640,9,12,1
14643,9,12,1
14646,9,12,1
14647,9,12,1
14650,9,12,1
14653,9,12,1
14654,9,12,1
14655,9,12,1
14657,9,12,1
14658,9,12,1
14659,9,12,1
14700,9,12,1
14710,9,12,1
14720,9,12,1
14730,9,12,1
14734,9,12,1
14735,9,12,1
14737,9,12,1
14738,9,12,1
14739,9,12,1
14740,9,12,1
14748,9,12,1
14749,9,12,1
14750,9,12,1
14760,9,12,1
14780,9,12,1
14790,9,12,1
14900,9,12,1
15000,9,17,1
15010,9,17,1
15020,9,17,1
15100,9,17,1
15120,9,17,1
15200,9,17,1
15210,9,17,1
15220,9,17,1
15230,9,17,1
15240,9,17,1
15250,9,17,1
15260,9,17,1
15270,9,17,1
15280,9,17,1
15290,9,17,1
15300,9,17,1
15309,9,17,1
15310,9,17,1
15320,9,17,1
15330,9,17,1
15339,9,17,1
15340,9,17,1
15350,9,17,1
15370,9,17,1
15380,9,17,1
15390,9,17,1
15400,9,17,1
15410,9,17,1
15420,9,17,1
15430,9,17,1
15440,9,17,1
15450,9,17,1
15460,9,17,1
15470,9,17,1
15500,9,17,1
15510,9,17,1
15520,9,17,1
15530,9,17,1
15540,9,17,1
15600,9,17,1
15610,9,17,1
15620,9,17,1
15630,9,17,1
15640,9,17,1
15650,9,17,1
15660,9,17,1
15670,9,17,1
15680,9,17,1
15700,9,17,1
15710,9,17,1
15720,9,17,1
15730,9,17,1
15740,9,17,1
15750,9,17,1
15800,9,17,1
15810,9,17,1
15820,9,17,1
15830,9,17,1
15840,9,17,1
15850,9,17,1
15860,9,17,1
15870,9,17,1
15900,9,17,1
15950,9,17,1
15960,9,17,1
15970,9,17,1
15980,9,17,1
15990,9,17,1
16000,9,13,1
16010,9,13,1
16020,9,13,1
16029,9,13,1
16030,9,13,1
16034,9,13,1
16035,9,13,1
16036,9,13,1
16038,9,13,1
16040,9,13,1
16050,9,13,1
16059,9,13,1
16060,9,13,1
16070,9,13,1
16080,9,13,1
16090,9,13,1
16100,9,13,1
16200,9,13,1
16210,9,13,1
16300,9,13,1
16310,9,13,1
16320,9,13,1
16340,9,13,1
16400,9,13,1
16410,9,13,1
16420,9,13,1
16428,9,13,1
16429,9,13,1
16430,9,13,1
16440,9,13,1
16443,9,13,1
16450,9,13,1
16457,9,13,1
16459,9,13,1
16500,9,13,1
16513,9,13,1
16514,9,13,1
16520,9,13,1
16530,9,13,1
16533,9,13,1
16550,9,13,1
16600,9,13,1
16604,9,13,1
16605,9,13,1
16606,9,13,1
16607,9,13,1
16609,9,13,1
16610,9,13,1
16614,9,13,1
16615,9,13,1
16616,9,13,1
16617,9,13,1
16620,9,13,1
16629,9,13,1
16630,9,13,1
16640,9,13,1
16710,9,13,1
16720,9,13,1
16739,9,13,1
16740,9,13,1
16749,9,13,1
16750,9,13,1
16770,9,13,1
16776,9,13,1
16780,9,13,1
16797,9,13,1
16799,9,13,1
16800,9,13,1
16810,9,13,1
16813,9,13,1
16840,9,13,1
16850,9,13,1
16860,9,13,1
16880,9,13,1
16900,9,13,1
20000,1,1,1
20010,1,1,1
20016,1,1,1
20018,1,1,1
20020,1,1,1
20029,1,1,1
20030,1,1,1
20040,1,1,1
20049,1,1,1
20050,1,1,1
20059,1,1,1
20060,1,1,1
20064,1,1,1
20070,1,1,1
20078,1,1,1
20080,1,1,1
20089,1,1,1
20100,1,1,1
20110,1,1,1
20115,1,1,1
20116,1,1,1
20117,1,1,1
20118,1,1,1
20119,1,1,1
20120,1,1,1
20123,1,1,1
20124,1,1,1
20126,1,1,1
20127,1,1,1
20128,1,1,1
20129,1,1,1
20130,1,1,1
20135,1,1,1
20136,1,1,1
20137,1,1,1
20138,1,1,1
20140,1,1,1
20146,1,1,1
20149,1,1,1
20150,1,1,1
20157,1,1,1
20158,1,1,1
20159,1,1,1
20160,1,1,1
20164,1,1,1
20169,1,1,1
20170,1,1,1
20172,1,1,1
20174,1,1,1
20175,1,1,1
20177,1,1,1
20179,1,1,1
20180,1,1,1
20190,1,1,1
20196,1,1,1
20198,1,1,1
20199,1,1,1
20200,1,1,1
20205,1,1,1
20206,1,1,1
20207,1,1,1
20208,1,1,1
20210,1,1,1
20216,1,1,1
20217,1,1,1
20218,1,1,1
20219,1,1,1
20220,1,1,1
20229,1,1,1
20230,1,1,1
20234,1,1,1
20235,1,1,1
20236,1,1,1
20237,1,1,1
20238,1,1,1
20239,1,1,1
20240,1,1,1
20247,1,1,1
20248,1,1,1
20249,1,1,1
20250,1,1,1
20255,1,1,1
20256,1,1,1
20257,1,1,1
20259,1,1,1
20260,1,1,1
20263,1,1,1
20264,1,1,1
20265,1,1,1
20266,1,1,1
20267,1,1,1
20268,1,1,1
20269,1,1,1
20270,1,1,1
20276,1,1,1
20277,1,1,1
20278,1,1,1
20280,1,1,1
20283,1,1,1
20284,1,1,1
20285,1,1,1
20286,1,1,1
20287,1,1,1
20288,1,1,1
20289,1,1,1
20290,1,1,1
20291,1,1,1
20296,1,1,1
20297,1,1,1
20298,1,1,1
20299,1,1,1
20300,1,11,1
20303,1,11,1
20304,1,11,1
20305,1,11,1
20310,1,1,1
20311,1,1,1
20313,1,1,1
20314,1,1,1
20315,1,1,1
20316,1,1,1
20317,1,1,1
20319,1,1,1
20320,1,1,1
20321,1,1,1
20323,1,1,1
20324,1,1,1
20326,1,1,1
20328,1,1,1
20329,1,1,1
20330,1,10,1
20333,1,10,1
20334,1,10,1
20335,1,10,1
20336,1,10,1
20337,1,10,1
20338,1,10,1
20339,1,10,1
20340,1,1,1
20341,1,1,1
20342,1,1,1
20344,1,1,1
20345,1,1,1
20346,1,1,1
20348,1,1,1
20349,1,1,1
20350,1,11,1
20353,1,11,1
20355,1,11,1
20356,1,11,1
20357,1,11,1
20358,1,11,1
20363,1,1,1
20364,1,1,1
20366,1,1,1
20367,1,1,1
20369,1,1,1
20370,1,1,1
20371,1,1,1
20372,1,1,1
20373,1,1,1
20375,1,1,1
20376,1,1,1
20377,1,1,1
20379,1,1,1
20384,1,1,1
20385,1,1,1
20386,1,1,1
20388,1,1,1
20389,1,1,1
20390,1,1,1
20391,1,1,1
20392,1,1,1
20393,1,1,1
20394,1,1,1
20395,1,1,1
20396,1,1,1
20399,1,1,1
20400,1,7,1
20403,1,7,1
20404,1,7,1
20405,1,7,1
20406,1,7,1
20410,1,7,1
20414,1,7,1
20415,1,7,1
20416,1,7,1
20417,1,7,1
20420,1,7,1
20423,1,7,1
20424,1,7,1
20425,1,7,1
20426,1,7,1
20427,1,7,1
20430,1,7,1
20434,1,7,1
20435,1,7,1
20436,1,7,1
20437,1,7,1
20440,1,7,1
20444,1,7,1
20445,1,7,1
20446,1,7,1
20447,1,7,1
20450,1,7,1
20454,1,7,1
20456,1,7,1
20457,1,7,1
20460,1,4,1
20462,1,4,1
20466,1,4,1
20467,1,4,1
20468,1,4,1
20469,1,4,1
20470,1,4,1
20472,1,4,1
20476,1,4,1
20478,1,4,1
20500,1,8,1
20501,1,8,1
20502,1,8,1
20503,1,8,1
20504,1,8,1
20506,1,8,1
20508,1,8,1
20510,1,8,1
20516,1,8,1
20520,1,8,1
20534,1,8,1
20538,1,8,1
20540,1,8,1
20545,1,8,1
20564,1,8,1
20567,1,8,1
20570,1,8,1
20574,1,8,1
20576,1,8,1
20578,1,8,1
20580,1,8,1
20584,1,8,1
20590,1,8,1
20600,1,9,1
20602,1,9,1
20603,1,9,1
20604,1,9,1
20605,1,9,1
20607,1,9,1
20608,1,9,1
20610,1,9,1
20612,1,9,1
20613,1,9,1
20614,1,9,1
20615,1,9,1
20616,1,9,1
20620,1,9,1
20622,1,9,1
20634,1,9,1
20637,1,9,1
20645,1,9,1
20650,1,9,1
20656,1,9,1
20657,1,9,1
20658,1,9,1
20659,1,9,1
20663,1,6,1
20664,1,6,1
20665,1,6,1
20666,1,6,1
20667,1,6,1
20668,1,6,1
20670,1,6,1
20673,1,6,1
20674,1,6,1
20675,1,6,1
20676,1,6,1
20677,1,6,1
20678,1,6,1
20680,1,6,1
20683,1,6,1
20684,1,6,1
20686,1,6,1
20687,1,6,1
20700,1,2,1
20704,1,2,1
20705,1,2,1
20708,1,2,1
20709,1,2,1
20710,1,2,1
20712,1,2,1
20713,1,2,1
20714,1,2,1
20715,1,2,1
20717,1,2,1
20720,1,2,1
20721,1,2,1
20722,1,2,1
20723,1,2,1
20724,1,2,1
20727,1,2,1
20728,1,2,1
20729,1,2,1
20730,1,2,1
20732,1,2,1
20734,1,2,1
20736,1,2,1
20738,1,2,1
20739,1,2,1
20740,1,2,1
20741,1,2,1
20742,1,2,1
20744,1,2,1
20746,1,2,1
20748,1,2,1
20749,1,2,1
20750,1,2,1
20760,1,2,1
20765,1,2,1
20768,1,2,1
20770,1,2,1
20771,1,2,1
20773,1,2,1
20775,1,2,1
20777,1,2,1
20779,1,2,1
20780,1,2,1
20782,1,2,1
20785,1,2,1
20790,1,2,1
20792,1,2,1
20794,1,2,1
20795,1,2,1
20796,1,2,1
20799,1,2,1
20800,1,3,1
20802,1,3,1
20803,1,3,1
20804,1,3,1
20805,1,3,1
20810,1,3,1
20814,1,3,1
20816,1,3,1
20820,1,3,1
20824,1,3,1
20830,1,3,1
20832,1,3,1
20834,1,3,1
20840,1,3,1
20842,1,3,1
20844,1,3,1
20850,1,3,1
20852,1,3,1
20854,1,3,1
20856,1,3,1
20860,1,3,1
